tree,slope,week,water_potential,cwc,time_season,time,site,date_wp
2381,-0.0031428037037037003,37,-4.74066666666667,0,after leafout,md,Weathertop,2022-09-15
2381,-0.0031428037037037003,21,-1.2905,0,after leafout,pd,Weathertop,2022-05-23
2381,-0.0031428037037037003,14,-0.44,0.0282273,before leafout,pd,Weathertop,2022-03-30
2381,-0.0031428037037037003,15,-1.594,0,before leafout,md,Weathertop,2022-04-13
2381,-0.0031428037037037003,33,-4.657,NA,after leafout,md,NA,2022-08-18
2381,-0.0031428037037037003,33,-3.83066666666667,NA,after leafout,pd,NA,2022-08-18
2382,-0.0016193888888888883,10,-0.803333333333333,0.0870176,before leafout,pd,Weathertop,2022-03-08
2382,-0.0016193888888888883,12,-2.7,0.0624256,before leafout,md,Weathertop,2022-03-25
2382,-0.0016193888888888883,10,-2.07475,0.0870176,before leafout,md,Weathertop,2022-03-08
2382,-0.0016193888888888883,14,-0.335,0.0552276,before leafout,pd,Weathertop,2022-03-30
2382,-0.0016193888888888883,15,-1.7642,0.0123864,before leafout,md,Weathertop,2022-04-13
2382,-0.0016193888888888883,12,-0.958,0.0624256,before leafout,pd,Weathertop,2022-03-25
2382,-0.0016193888888888883,14,-3.15,0.0552276,before leafout,md,Weathertop,2022-04-06
2382,-0.0016193888888888883,21,-3.88833333333333,0.0125703,after leafout,md,Weathertop,2022-05-23
2382,-0.0016193888888888883,21,-1.366,0.0125703,after leafout,pd,Weathertop,2022-05-23
2382,-0.0016193888888888883,29,-4,NA,after leafout,md,NA,2022-07-19
2382,-0.0016193888888888883,29,-2.95,NA,after leafout,pd,NA,2022-07-19
2382,-0.0016193888888888883,33,-4.44666666666667,NA,after leafout,md,NA,2022-08-18
2382,-0.0016193888888888883,33,-3.33433333333333,NA,after leafout,pd,NA,2022-08-18
2382,-0.0016193888888888883,37,-2.31666666666667,0,after leafout,pd,Weathertop,2022-09-15
2382,-0.0016193888888888883,15,-1.39,0.0123864,before leafout,pd,Weathertop,2022-04-11
2382,-0.0016193888888888883,17,-2.695,0,after leafout,md,Weathertop,2022-04-25
2382,-0.0016193888888888883,17,-1.20466666666667,0,after leafout,pd,Weathertop,2022-04-25
2382,-0.0016193888888888883,18,-2.379,0.0232375,after leafout,md,Weathertop,2022-05-04
2382,-0.0016193888888888883,19,-2.79225,0.0080637,after leafout,md,Weathertop,2022-05-09
2382,-0.0016193888888888883,19,-1.65333333333333,0.0080637,after leafout,pd,Weathertop,2022-05-09
2383,-8.439499999999999e-4,17,-1.349,0.0104776,after leafout,pd,Weathertop,2022-04-25
2383,-8.439499999999999e-4,15,-0.9505,6.546e-4,before leafout,pd,Weathertop,2022-04-11
2383,-8.439499999999999e-4,29,-2.358,NA,after leafout,pd,NA,2022-07-19
2383,-8.439499999999999e-4,18,-2.23666666666667,0,after leafout,md,Weathertop,2022-05-04
2383,-8.439499999999999e-4,33,-3.1875,NA,after leafout,pd,NA,2022-08-18
2383,-8.439499999999999e-4,33,-4.6335,NA,after leafout,md,NA,2022-08-18
2383,-8.439499999999999e-4,10,-0.96,0.0281803,before leafout,pd,Weathertop,2022-03-08
2383,-8.439499999999999e-4,19,-1.58975,0.0050637,after leafout,pd,Weathertop,2022-05-09
2383,-8.439499999999999e-4,15,-1.869,6.546e-4,before leafout,md,Weathertop,2022-04-13
2383,-8.439499999999999e-4,37,-4.16766666666667,0,after leafout,md,Weathertop,2022-09-15
2383,-8.439499999999999e-4,14,-0.436666666666667,0.0562841,before leafout,pd,Weathertop,2022-03-30
2383,-8.439499999999999e-4,29,-4.2,NA,after leafout,md,NA,2022-07-19
2383,-8.439499999999999e-4,12,-0.646,0.0249588,before leafout,pd,Weathertop,2022-03-25
2383,-8.439499999999999e-4,17,-2.96,0.0104776,after leafout,md,Weathertop,2022-04-25
2383,-8.439499999999999e-4,19,-2.48,0.0050637,after leafout,md,Weathertop,2022-05-09
2383,-8.439499999999999e-4,21,-1.53225,0,after leafout,pd,Weathertop,2022-05-23
2383,-8.439499999999999e-4,37,-2.16,0,after leafout,pd,Weathertop,2022-09-15
2383,-8.439499999999999e-4,14,-2.71,0.0562841,before leafout,md,Weathertop,2022-04-06
2383,-8.439499999999999e-4,10,-2.36033333333333,0.0281803,before leafout,md,Weathertop,2022-03-08
2383,-8.439499999999999e-4,21,-3.34333333333333,0,after leafout,md,Weathertop,2022-05-23
2384,-0.002141711111111113,37,-2.232,0,after leafout,pd,Weathertop,2022-09-15
2384,-0.002141711111111113,12,-0.67925,0.0584116,before leafout,pd,Weathertop,2022-03-25
2384,-0.002141711111111113,33,-3.884,NA,after leafout,pd,NA,2022-08-18
2384,-0.002141711111111113,14,-2.225,0.041692,before leafout,md,Weathertop,2022-04-06
2384,-0.002141711111111113,12,-2.51,0.0584116,before leafout,md,Weathertop,2022-03-25
2384,-0.002141711111111113,29,-4.85,NA,after leafout,md,NA,2022-07-19
2384,-0.002141711111111113,29,-3.85,NA,after leafout,pd,NA,2022-07-19
2384,-0.002141711111111113,15,-1.45966666666667,0.0042916,before leafout,md,Weathertop,2022-04-13
2384,-0.002141711111111113,14,-0.525,0.041692,before leafout,pd,Weathertop,2022-03-30
2384,-0.002141711111111113,10,-1.4495,0.0631179,before leafout,pd,Weathertop,2022-03-08
2384,-0.002141711111111113,21,-1.2535,1e-7,after leafout,pd,Weathertop,2022-05-23
2384,-0.002141711111111113,18,-2.84925,0,after leafout,md,Weathertop,2022-05-04
2384,-0.002141711111111113,33,-5.094,NA,after leafout,md,NA,2022-08-18
2384,-0.002141711111111113,15,-1.05,0.0042916,before leafout,pd,Weathertop,2022-04-11
2384,-0.002141711111111113,21,-3.01666666666667,1e-7,after leafout,md,Weathertop,2022-05-23
2384,-0.002141711111111113,10,-2.19566666666667,0.0631179,before leafout,md,Weathertop,2022-03-08
2384,-0.002141711111111113,19,-2.311,0.0128505,after leafout,md,Weathertop,2022-05-09
2384,-0.002141711111111113,19,-1.803,0.0128505,after leafout,pd,Weathertop,2022-05-09
2384,-0.002141711111111113,17,-2.56333333333333,0.0155261,after leafout,md,Weathertop,2022-04-25
2384,-0.002141711111111113,17,-1.64,0.0155261,after leafout,pd,Weathertop,2022-04-25
